sampno,perid,y,ann_mile,tnc_veh,delivery,county,region,hh_veh,hh_size,hh_emp,charge_work,elec_acc,housing,hh_inc,gender,employ,stu,hh_drv,drive_freq,race
193168,193168.p02,0,6000.0,2,2,19,2,2,2,2,,1,1,4.0,2,2.0,3.0,2,1,6.0
193162,193162.p02,0,15000.0,2,2,19,2,2,2,2,,5,1,1.0,1,2.0,3.0,2,1,6.0
193162,193162.p02,0,22000.0,2,2,19,2,2,2,2,,5,1,1.0,1,2.0,3.0,2,1,6.0
193183,193183.p01,0,7500.0,2,2,56,2,1,1,1,,1,1,2.0,2,1.0,3.0,1,1,
193190,193190.p03,0,8000.0,2,2,57,6,3,3,3,,4,1,4.0,1,1.0,3.0,2,1,6.0
193190,193190.p03,0,15000.0,2,2,57,6,3,3,3,,4,1,4.0,1,1.0,3.0,2,1,6.0
193190,193190.p01,0,23000.0,2,2,57,6,3,3,3,,4,1,4.0,2,1.0,3.0,2,1,6.0
193214,193214.p01,0,7000.0,2,2,44,3,2,2,2,,2,5,4.0,1,2.0,3.0,2,1,6.0
193214,193214.p02,0,6000.0,2,2,44,3,2,2,2,,2,5,4.0,2,2.0,3.0,2,2,6.0
193358,193358.p02,0,2000.0,2,2,33,2,2,2,2,,,1,1.0,1,2.0,3.0,2,1,6.0
193358,193358.p01,0,8000.0,2,2,33,2,2,2,2,,,1,1.0,2,2.0,3.0,2,1,6.0
193200,193200.p01,0,5000.0,2,2,43,5,2,1,1,,10,6,1.0,1,1.0,3.0,1,1,6.0
193200,193200.p01,0,100000.0,1,2,43,5,2,1,1,,10,6,1.0,1,1.0,3.0,1,1,6.0
193202,193202.p01,0,5000.0,2,2,43,5,2,2,2,,1,1,3.0,1,2.0,3.0,2,1,3.0
193202,193202.p02,0,5000.0,2,2,43,5,2,2,2,,1,1,3.0,2,2.0,3.0,2,1,3.0
193204,193204.p01,0,7000.0,2,2,33,2,2,2,2,,1,1,3.0,2,2.0,3.0,2,1,6.0
193204,193204.p02,0,6000.0,2,2,33,2,2,2,2,,1,1,3.0,1,2.0,3.0,2,1,6.0
193224,193224.p01,0,7000.0,2,2,10,1,1,2,1,2,3,1,1.0,2,1.0,3.0,1,1,2.0
193227,193227.p01,0,200.0,1,1,5,3,3,2,1,1,2,2,2.0,1,1.0,2.0,1,1,4.0
193227,193227.p01,0,200.0,1,1,5,3,3,2,1,1,2,2,2.0,1,1.0,2.0,1,1,4.0
193227,193227.p01,0,100.0,1,1,5,3,3,2,1,1,2,2,2.0,1,1.0,2.0,1,1,4.0
193239,193239.p02,0,3000.0,2,2,43,5,2,2,2,1,,6,2.0,1,1.0,1.0,2,1,6.0
193239,193239.p01,0,16000.0,2,2,43,5,2,2,2,1,,6,2.0,2,1.0,3.0,2,1,1.0
193251,193251.p01,0,10000.0,2,2,30,2,2,5,2,,,1,,2,2.0,3.0,2,1,3.0
193251,193251.p02,1,10000.0,2,2,30,2,2,5,2,,,1,,1,1.0,3.0,2,1,3.0
193260,193260.p02,0,9000.0,2,2,33,2,2,3,3,,1,2,2.0,1,2.0,3.0,2,2,6.0
193260,193260.p01,0,9000.0,2,2,33,2,2,3,3,,1,2,2.0,2,2.0,3.0,2,1,6.0
193265,193265.p01,0,3500.0,2,2,19,2,3,2,2,,6,6,3.0,1,2.0,3.0,2,2,6.0
193265,193265.p01,0,1200.0,2,2,19,2,3,2,2,,6,6,3.0,1,2.0,3.0,2,2,6.0
193265,193265.p02,0,7000.0,2,2,19,2,3,2,2,,6,6,3.0,2,2.0,3.0,2,1,4.0
193277,193277.p01,0,12000.0,2,2,1,5,2,2,2,,10,1,1.0,1,2.0,3.0,2,1,6.0
193277,193277.p01,0,14000.0,2,2,1,5,2,2,2,,10,1,1.0,1,2.0,3.0,2,1,6.0
193262,193262.p01,0,1.0,1,1,1,5,2,2,2,1,2,4,2.0,1,1.0,1.0,2,2,3.0
193262,193262.p01,0,1000.0,1,1,1,5,2,2,2,1,2,4,2.0,1,1.0,1.0,2,2,3.0
193271,193271.p01,0,12000.0,2,2,19,2,1,1,1,1,6,6,6.0,1,1.0,3.0,1,1,6.0
193276,193276.p01,0,40000.0,2,2,4,3,2,3,3,1,1,1,6.0,2,1.0,3.0,3,1,6.0
193276,193276.p03,0,35000.0,2,2,4,3,2,3,3,1,1,1,6.0,1,1.0,3.0,3,1,6.0
193292,193292.p02,1,12000.0,2,2,19,2,1,5,5,,,5,,2,1.0,3.0,3,3,6.0
193293,193293.p01,0,5000.0,2,2,37,4,1,1,1,,10,6,1.0,2,2.0,3.0,1,2,6.0
193305,193305.p01,0,5000.0,2,2,19,2,1,1,1,,1,2,2.0,2,2.0,3.0,1,1,6.0
193303,193303.p01,0,15000.0,2,1,1,5,1,1,1,1,1,1,5.0,1,1.0,3.0,1,1,3.0
193315,193315.p01,0,5000.0,2,2,43,5,2,2,2,,1,1,2.0,1,2.0,3.0,2,2,6.0
193315,193315.p02,0,4000.0,2,2,43,5,2,2,2,,1,1,2.0,2,2.0,3.0,2,2,3.0
193322,193322.p01,0,3000.0,2,2,30,2,1,1,1,,10,5,1.0,1,2.0,3.0,1,2,6.0
193334,193334.p01,0,15000.0,2,2,37,4,1,1,1,,4,1,1.0,2,2.0,3.0,1,1,6.0
193341,193341.p01,0,1500.0,2,2,30,2,1,1,1,,1,1,1.0,1,2.0,3.0,1,2,6.0
193347,193347.p02,0,40000.0,2,2,43,5,2,4,2,,5,3,1.0,1,1.0,3.0,2,1,6.0
193347,193347.p01,0,3000.0,2,2,43,5,2,4,2,,5,3,1.0,2,2.0,3.0,2,2,3.0
193357,193357.p01,0,10000.0,2,2,37,4,2,2,2,,1,1,6.0,1,2.0,3.0,2,1,6.0
193357,193357.p01,0,15000.0,2,2,37,4,2,2,2,,1,1,6.0,1,2.0,3.0,2,1,6.0
193362,193362.p01,0,2000.0,2,2,37,4,1,1,1,,6,6,1.0,2,2.0,3.0,1,2,6.0
193368,193368.p01,0,5000.0,2,2,19,2,3,2,2,,1,1,3.0,1,1.0,3.0,2,1,6.0
193368,193368.p01,0,5000.0,2,2,19,2,3,2,2,,1,1,3.0,1,1.0,3.0,2,1,6.0
193368,193368.p02,0,15000.0,2,2,19,2,3,2,2,,1,1,3.0,2,1.0,3.0,2,1,6.0
193366,193366.p02,0,12000.0,2,2,37,4,1,2,2,,1,1,4.0,2,1.0,3.0,2,1,6.0
193382,193382.p01,0,7000.0,2,2,24,1,2,2,2,2,4,1,4.0,1,1.0,3.0,2,1,6.0
193382,193382.p02,0,10000.0,2,2,24,1,2,2,2,2,4,1,4.0,2,1.0,3.0,2,1,6.0
193374,193374.p01,0,7000.0,2,2,33,2,1,2,2,2,10,5,5.0,1,1.0,2.0,2,1,6.0
193419,193419.p01,0,1000.0,2,2,28,5,3,2,2,,1,1,,1,1.0,3.0,2,1,6.0
193419,193419.p01,0,5000.0,2,2,28,5,3,2,2,,1,1,,1,1.0,3.0,2,1,6.0
193419,193419.p02,0,10000.0,2,2,28,5,3,2,2,,1,1,,2,2.0,3.0,2,1,6.0
193399,193399.p01,0,13500.0,2,2,37,4,2,2,2,2,10,3,2.0,2,1.0,3.0,2,1,6.0
193399,193399.p02,0,12000.0,2,2,37,4,2,2,2,2,10,3,2.0,1,1.0,3.0,2,1,6.0
193387,193387.p01,0,15000.0,2,2,37,4,1,1,1,,10,5,1.0,1,2.0,3.0,1,2,4.0
193407,193407.p02,0,2000.0,2,2,30,2,2,2,2,,1,2,1.0,2,2.0,3.0,2,3,6.0
193407,193407.p01,0,3000.0,2,2,30,2,2,2,2,,1,2,1.0,2,1.0,3.0,2,1,6.0
193386,193386.p01,0,1.0,2,2,41,5,4,1,1,,10,3,1.0,2,1.0,1.0,1,1,6.0
193386,193386.p01,0,1.0,1,1,41,5,4,1,1,,10,3,1.0,2,1.0,1.0,1,1,6.0
193386,193386.p01,0,,,,41,5,4,1,1,,10,3,1.0,2,1.0,1.0,1,1,6.0
193386,193386.p01,0,1.0,2,2,41,5,4,1,1,,10,3,1.0,2,1.0,1.0,1,1,6.0
193417,193417.p01,0,7000.0,2,2,31,6,2,3,3,2,1,1,4.0,1,1.0,3.0,2,2,6.0
193417,193417.p02,0,7000.0,2,2,31,6,2,3,3,2,1,1,4.0,2,2.0,3.0,2,2,6.0
193411,193411.p02,0,2400.0,2,2,37,4,2,2,2,1,1,2,2.0,2,2.0,3.0,2,2,6.0
193411,193411.p01,0,15000.0,2,2,37,4,2,2,2,1,1,2,2.0,1,1.0,3.0,2,1,6.0
193421,193421.p01,0,4000.0,2,2,1,5,1,1,1,1,10,4,2.0,2,1.0,3.0,1,1,6.0
193423,193423.p01,0,3000.0,2,2,30,2,1,1,1,2,6,2,2.0,2,1.0,3.0,1,1,6.0
193430,193430.p02,0,10000.0,2,2,19,2,2,2,2,,1,1,6.0,1,1.0,3.0,2,1,6.0
193430,193430.p01,0,8000.0,2,2,19,2,2,2,2,,1,1,6.0,2,2.0,3.0,2,1,6.0
193809,193809.p01,0,20000.0,2,2,43,5,2,4,2,,,2,2.0,2,1.0,3.0,2,1,
193809,193809.p02,1,20000.0,2,2,43,5,2,4,2,,,2,2.0,1,1.0,3.0,2,1,
193436,193436.p01,0,5500.0,2,2,33,2,1,2,2,2,3,4,2.0,1,1.0,3.0,1,1,6.0
193447,193447.p02,0,6000.0,2,2,43,5,3,2,2,,1,1,4.0,2,2.0,3.0,2,1,6.0
193447,193447.p01,0,5000.0,2,2,43,5,3,2,2,,1,1,4.0,1,2.0,3.0,2,1,6.0
193447,193447.p01,0,6000.0,2,2,43,5,3,2,2,,1,1,4.0,1,2.0,3.0,2,1,6.0
193443,193443.p01,0,6000.0,2,2,10,1,1,1,1,,1,1,1.0,2,2.0,3.0,1,1,6.0
193475,193475.p01,0,6000.0,2,2,19,2,2,2,2,,1,1,1.0,2,1.0,3.0,1,2,6.0
193475,193475.p01,0,100.0,2,2,19,2,2,2,2,,1,1,1.0,2,1.0,3.0,1,2,6.0
193460,193460.p01,0,5000.0,2,2,19,2,1,1,1,,1,1,,2,2.0,3.0,1,1,6.0
193468,193468.p02,0,15000.0,2,2,19,2,2,2,2,,10,2,2.0,2,1.0,3.0,2,1,6.0
193468,193468.p01,0,15000.0,2,2,19,2,2,2,2,,10,2,2.0,1,2.0,3.0,2,2,6.0
193463,193463.p01,0,35000.0,2,2,33,2,1,1,1,2,1,1,2.0,1,1.0,3.0,1,1,6.0
193470,193470.p02,0,5000.0,2,2,19,2,2,2,2,2,2,1,2.0,1,1.0,3.0,2,1,6.0
193470,193470.p01,0,7500.0,2,2,19,2,2,2,2,2,2,1,2.0,1,1.0,3.0,2,1,6.0
193469,193469.p01,0,35000.0,2,2,37,4,1,3,3,2,1,1,4.0,2,1.0,3.0,2,1,3.0
193473,193473.p03,0,1500.0,2,2,37,4,5,3,3,2,1,1,5.0,1,1.0,3.0,3,2,6.0
193473,193473.p03,0,5000.0,2,2,37,4,5,3,3,2,1,1,5.0,1,1.0,3.0,3,2,6.0
193473,193473.p03,0,1000.0,2,2,37,4,5,3,3,2,1,1,5.0,1,1.0,3.0,3,2,6.0
193473,193473.p01,0,12000.0,2,2,37,4,5,3,3,2,1,1,5.0,2,1.0,3.0,3,1,6.0
193473,193473.p02,0,12000.0,2,2,37,4,5,3,3,2,1,1,5.0,2,1.0,3.0,3,1,6.0
193480,193480.p02,0,5000.0,2,2,19,2,2,2,2,,2,1,5.0,1,2.0,3.0,2,1,6.0
193480,193480.p01,0,3000.0,2,2,19,2,2,2,2,,2,1,5.0,2,1.0,3.0,2,1,6.0
193484,193484.p02,0,1000.0,2,2,42,3,2,2,2,,1,4,3.0,2,2.0,3.0,2,2,3.0
193484,193484.p01,0,7000.0,2,2,42,3,2,2,2,,1,4,3.0,1,1.0,3.0,2,1,2.0
193477,193477.p02,0,10000.0,2,2,27,3,2,2,2,2,10,6,4.0,1,1.0,3.0,2,1,
193477,193477.p01,0,12000.0,2,2,27,3,2,2,2,2,10,6,4.0,2,1.0,3.0,2,1,
193479,193479.p01,0,10000.0,2,2,56,2,2,2,2,2,1,1,2.0,2,1.0,3.0,2,1,6.0
193479,193479.p01,0,5000.0,2,2,56,2,2,2,2,2,1,1,2.0,2,1.0,3.0,2,1,6.0
193492,193492.p02,1,8500.0,2,2,33,2,2,2,2,,,1,3.0,1,1.0,3.0,2,1,6.0
193492,193492.p01,0,1200.0,2,2,33,2,2,2,2,,,1,3.0,2,2.0,3.0,2,2,6.0
193509,193509.p01,0,2500.0,2,2,33,2,1,2,2,,,1,2.0,1,2.0,3.0,1,2,6.0
193513,193513.p01,0,12000.0,2,2,42,3,1,2,2,1,10,5,4.0,2,1.0,1.0,2,1,
193515,193515.p02,0,27000.0,2,2,19,2,3,2,2,,10,4,3.0,1,1.0,3.0,2,1,4.0
193515,193515.p02,0,300.0,2,2,19,2,3,2,2,,10,4,3.0,1,1.0,3.0,2,1,4.0
193515,193515.p01,0,12000.0,2,2,19,2,3,2,2,,10,4,3.0,2,2.0,3.0,2,1,6.0
193585,193585.p01,0,2500.0,1,1,37,4,1,2,2,2,2,1,1.0,1,1.0,3.0,2,1,6.0
193527,193527.p01,0,25000.0,2,2,36,2,2,2,2,2,1,1,,1,1.0,3.0,2,1,3.0
193527,193527.p02,0,20000.0,2,2,36,2,2,2,2,2,1,1,,4,1.0,3.0,2,1,
193536,193536.p02,0,12000.0,2,2,30,2,2,2,2,2,1,1,3.0,2,1.0,3.0,2,1,6.0
193536,193536.p01,0,8000.0,2,2,30,2,2,2,2,2,1,1,3.0,1,1.0,3.0,2,1,6.0
193531,193531.p01,0,15000.0,2,2,43,5,2,4,2,1,1,1,6.0,2,1.0,3.0,2,1,3.0
193531,193531.p02,0,10000.0,2,2,43,5,2,4,2,1,1,1,6.0,1,1.0,3.0,2,1,3.0
193547,193547.p01,0,3000.0,2,2,56,2,3,2,2,,1,6,2.0,1,2.0,3.0,2,1,6.0
193547,193547.p01,0,5000.0,2,2,56,2,3,2,2,,1,6,2.0,1,2.0,3.0,2,1,6.0
193547,193547.p02,0,3500.0,2,2,56,2,3,2,2,,1,6,2.0,2,2.0,3.0,2,2,6.0
193554,193554.p01,0,10000.0,2,2,30,2,5,4,4,2,1,1,4.0,1,1.0,3.0,4,1,6.0
193554,193554.p01,0,10000.0,2,1,30,2,5,4,4,2,1,1,4.0,1,1.0,3.0,4,1,6.0
193554,193554.p04,0,12000.0,2,2,30,2,5,4,4,2,1,1,4.0,2,1.0,1.0,4,1,6.0
193554,193554.p02,0,10000.0,2,2,30,2,5,4,4,2,1,1,4.0,2,2.0,3.0,4,1,6.0
193554,193554.p03,0,12000.0,2,2,30,2,5,4,4,2,1,1,4.0,1,1.0,3.0,4,1,6.0
193552,193552.p01,0,47000.0,2,2,19,2,1,2,2,,10,5,3.0,2,1.0,3.0,2,2,6.0
193545,193545.p01,0,1.0,2,2,1,5,2,1,1,,1,1,1.0,2,2.0,3.0,1,2,6.0
193545,193545.p01,0,5000.0,2,2,1,5,2,1,1,,1,1,1.0,2,2.0,3.0,1,2,6.0
193543,193543.p01,0,9000.0,2,2,19,2,1,1,1,3,10,2,2.0,2,1.0,3.0,1,1,6.0
193569,193569.p01,0,1200.0,2,2,19,2,5,7,5,,2,1,2.0,2,2.0,3.0,4,1,6.0
193569,193569.p05,0,1500.0,2,2,19,2,5,7,5,,2,1,2.0,2,2.0,1.0,4,1,6.0
193569,193569.p02,0,750.0,2,2,19,2,5,7,5,,2,1,2.0,1,1.0,3.0,4,1,6.0
193569,193569.p02,0,1500.0,2,2,19,2,5,7,5,,2,1,2.0,1,1.0,3.0,4,1,6.0
193569,193569.p03,0,2000.0,2,2,19,2,5,7,5,,2,1,2.0,2,1.0,1.0,4,1,6.0
193568,193568.p02,0,6000.0,2,2,19,2,2,2,2,,1,1,2.0,1,2.0,3.0,2,1,6.0
193568,193568.p01,0,2000.0,2,2,19,2,2,2,2,,1,1,2.0,2,2.0,3.0,2,2,6.0
193577,193577.p01,0,3000.0,2,2,42,3,1,1,1,,1,1,2.0,1,2.0,3.0,1,1,6.0
193792,193792.p01,0,2000.0,2,2,20,1,2,6,3,2,10,1,2.0,2,1.0,3.0,1,1,6.0
193792,193792.p01,0,10000.0,2,2,20,1,2,6,3,2,10,1,2.0,2,1.0,3.0,1,1,6.0
193576,193576.p02,0,10000.0,2,2,33,2,2,2,2,,1,1,,1,1.0,3.0,2,1,6.0
193576,193576.p01,0,5000.0,2,2,33,2,2,2,2,,1,1,,2,1.0,3.0,2,1,6.0
193583,193583.p01,0,10000.0,2,2,1,5,2,2,2,2,10,1,2.0,2,1.0,3.0,2,1,3.0
193583,193583.p02,0,10000.0,2,2,1,5,2,2,2,2,10,1,2.0,1,1.0,3.0,2,1,3.0
193575,193575.p01,0,23.0,1,1,11,3,2,4,2,1,2,2,1.0,1,1.0,3.0,2,1,4.0
193575,193575.p01,0,12.0,1,1,11,3,2,4,2,1,2,2,1.0,1,1.0,3.0,2,1,4.0
193637,193637.p01,0,8000.0,2,2,31,6,1,1,1,,1,1,1.0,2,2.0,3.0,1,1,6.0
193631,193631.p01,0,1000.0,2,2,10,1,2,2,2,2,1,1,2.0,2,1.0,3.0,2,1,6.0
193631,193631.p02,0,1000.0,2,2,10,1,2,2,2,2,1,1,2.0,1,1.0,3.0,2,1,6.0
193641,193641.p01,0,7200.0,2,2,30,2,2,2,2,2,1,1,4.0,1,1.0,2.0,2,1,6.0
193641,193641.p02,0,7500.0,2,2,30,2,2,2,2,2,1,1,4.0,2,2.0,3.0,2,2,6.0
193616,193616.p02,0,1500.0,2,2,19,2,2,2,2,,1,1,6.0,2,2.0,3.0,2,1,6.0
193616,193616.p01,0,3500.0,2,2,19,2,2,2,2,,1,1,6.0,1,2.0,3.0,2,2,6.0
193636,193636.p01,0,12000.0,2,2,37,4,1,1,1,,3,3,1.0,2,2.0,3.0,1,1,6.0
193632,193632.p01,0,20000.0,2,2,43,5,1,1,1,,10,1,2.0,1,2.0,3.0,1,3,6.0
193650,193650.p02,0,3000.0,2,2,34,6,1,2,2,,1,1,2.0,1,2.0,3.0,2,2,6.0
193646,193646.p01,0,1500.0,2,2,12,3,3,3,3,2,4,1,2.0,2,1.0,3.0,3,2,6.0
193646,193646.p02,0,12000.0,2,2,12,3,3,3,3,2,4,1,2.0,1,1.0,3.0,3,1,6.0
193646,193646.p03,0,6000.0,2,2,12,3,3,3,3,2,4,1,2.0,2,1.0,3.0,3,2,6.0
193643,193643.p01,0,3000.0,2,2,19,2,2,2,2,,1,1,3.0,2,2.0,3.0,2,2,6.0
193643,193643.p02,0,4000.0,2,2,19,2,2,2,2,,1,1,3.0,1,2.0,3.0,2,1,6.0
193640,193640.p01,0,14000.0,2,2,37,4,2,2,2,1,3,1,2.0,1,1.0,1.0,2,1,6.0
193640,193640.p01,0,10000.0,2,2,37,4,2,2,2,1,3,1,2.0,1,1.0,1.0,2,1,6.0
193665,193665.p01,0,30000.0,2,2,37,4,1,1,1,,1,1,3.0,1,2.0,3.0,1,2,6.0
193678,193678.p01,0,12000.0,2,2,50,1,1,1,1,,,1,1.0,1,2.0,3.0,1,1,6.0
193679,193679.p02,0,10000.0,2,2,41,5,2,2,2,,1,1,4.0,1,2.0,3.0,1,1,6.0
193679,193679.p02,0,6000.0,2,2,41,5,2,2,2,,1,1,4.0,1,2.0,3.0,1,1,6.0
193682,193682.p01,0,12000.0,2,2,37,4,1,1,1,,1,6,2.0,1,2.0,3.0,1,1,6.0
193690,193690.p01,0,20000.0,2,2,55,3,2,3,3,,3,2,1.0,2,1.0,3.0,3,1,6.0
193690,193690.p03,0,20000.0,2,2,55,3,2,3,3,,3,2,1.0,2,1.0,1.0,3,1,6.0
193750,193750.p01,0,1200.0,2,2,34,6,1,2,2,,1,1,2.0,2,1.0,3.0,1,1,4.0
193712,193712.p01,0,1000.0,2,2,34,6,2,2,2,,1,1,2.0,2,2.0,3.0,2,2,
193712,193712.p02,0,3500.0,2,2,34,6,2,2,2,,1,1,2.0,1,2.0,3.0,2,2,
193704,193704.p02,0,3000.0,2,2,43,5,2,2,2,,1,1,2.0,2,2.0,3.0,2,2,6.0
193704,193704.p01,0,2000.0,2,2,43,5,2,2,2,,1,1,2.0,1,2.0,3.0,2,2,6.0
193727,193727.p02,0,4500.0,2,2,41,5,2,3,3,,10,1,2.0,1,2.0,3.0,3,2,6.0
193727,193727.p03,0,3000.0,2,2,41,5,2,3,3,,10,1,2.0,1,2.0,1.0,3,2,6.0
193777,193777.p02,0,7000.0,2,2,37,4,3,3,3,1,1,2,3.0,2,1.0,3.0,3,1,3.0
193777,193777.p01,0,8000.0,2,2,37,4,3,3,3,1,1,2,3.0,1,1.0,3.0,3,1,3.0
193777,193777.p03,0,6000.0,2,2,37,4,3,3,3,1,1,2,3.0,1,2.0,1.0,3,1,3.0
193760,193760.p01,0,10000.0,2,2,31,6,2,2,2,2,1,1,3.0,2,1.0,3.0,2,1,6.0
193760,193760.p02,0,15000.0,2,2,31,6,2,2,2,2,1,1,3.0,1,1.0,3.0,2,1,6.0
193791,193791.p01,0,1500.0,2,2,16,1,1,1,1,,3,1,1.0,2,2.0,3.0,1,2,6.0
193735,193735.p01,0,7500.0,2,2,19,2,1,1,1,2,6,6,2.0,2,1.0,3.0,1,1,6.0
193796,193796.p01,0,5500.0,2,2,30,2,1,1,1,,,4,2.0,2,1.0,3.0,1,2,3.0
193754,193754.p01,0,5000.0,2,2,19,2,1,1,1,,1,1,3.0,1,2.0,3.0,1,1,3.0
193790,193790.p01,0,15000.0,2,2,9,6,1,1,1,2,10,6,2.0,2,1.0,3.0,1,1,6.0
193763,193763.p02,0,10000.0,2,2,15,1,2,4,2,,1,1,2.0,1,1.0,3.0,2,1,6.0
193763,193763.p01,0,40000.0,2,1,15,1,2,4,2,,1,1,2.0,2,2.0,3.0,2,1,6.0
193773,193773.p01,0,10000.0,2,2,34,6,5,2,2,,10,3,1.0,2,2.0,3.0,2,1,6.0
193773,193773.p01,0,1000.0,2,2,34,6,5,2,2,,10,3,1.0,2,2.0,3.0,2,1,6.0
193773,193773.p02,0,12000.0,2,2,34,6,5,2,2,,10,3,1.0,1,1.0,3.0,2,1,6.0
193773,193773.p02,0,1000.0,2,2,34,6,5,2,2,,10,3,1.0,1,1.0,3.0,2,1,6.0
193773,193773.p02,0,5000.0,2,2,34,6,5,2,2,,10,3,1.0,1,1.0,3.0,2,1,6.0
193775,193775.p01,0,10000.0,2,2,37,4,2,2,2,,1,2,2.0,1,2.0,3.0,2,1,6.0
193775,193775.p02,0,50.0,2,2,37,4,2,2,2,,1,2,2.0,2,2.0,3.0,2,3,6.0
193783,193783.p01,0,5500.0,2,2,7,5,2,2,2,,1,1,4.0,2,2.0,3.0,2,1,6.0
193783,193783.p02,0,4000.0,2,2,7,5,2,2,2,,1,1,4.0,1,2.0,3.0,2,1,6.0
193811,193811.p02,0,5000.0,2,2,1,5,2,2,2,2,3,1,3.0,2,1.0,3.0,2,1,6.0
193811,193811.p01,0,5000.0,2,2,1,5,2,2,2,2,3,1,3.0,1,1.0,3.0,2,1,6.0
193789,193789.p02,0,12000.0,2,2,9,6,3,2,2,,1,1,3.0,1,2.0,3.0,2,1,3.0
193789,193789.p02,0,5000.0,2,2,9,6,3,2,2,,1,1,3.0,1,2.0,3.0,2,1,3.0
193789,193789.p01,0,12000.0,2,2,9,6,3,2,2,,1,1,3.0,2,2.0,3.0,2,1,6.0
193795,193795.p01,0,10000.0,2,2,30,2,1,3,3,,3,6,2.0,2,1.0,3.0,3,1,1.0
193806,193806.p01,0,22000.0,2,2,15,1,2,4,2,2,1,1,1.0,2,1.0,3.0,2,1,1.0
193806,193806.p02,0,15000.0,2,2,15,1,2,4,2,2,1,1,1.0,1,1.0,1.0,2,1,1.0
193810,193810.p01,0,5000.0,2,2,37,4,3,1,1,,,6,,1,2.0,3.0,1,4,6.0
193810,193810.p01,0,5000.0,2,2,37,4,3,1,1,,,6,,1,2.0,3.0,1,4,6.0
193810,193810.p01,0,5000.0,2,2,37,4,3,1,1,,,6,,1,2.0,3.0,1,4,6.0
193814,193814.p01,0,6000.0,2,2,19,2,2,4,4,,10,6,,1,2.0,1.0,2,1,3.0
193814,193814.p01,0,1000.0,2,2,19,2,2,4,4,,10,6,,1,2.0,1.0,2,1,3.0
193821,193821.p02,0,65.0,2,2,36,2,2,2,2,,10,1,2.0,2,1.0,3.0,2,2,4.0
193821,193821.p01,0,25.0,2,2,36,2,2,2,2,,10,1,2.0,1,2.0,3.0,2,2,4.0
192324,192324.p02,0,5000.0,2,2,30,2,1,2,2,,4,1,2.0,1,2.0,3.0,2,1,6.0
192261,192261.p01,0,1100.0,2,2,23,3,1,1,1,,8,3,1.0,1,2.0,3.0,1,2,6.0
192262,192262.p01,0,7500.0,2,2,30,2,1,1,1,,10,6,1.0,2,2.0,3.0,1,1,6.0
192489,192489.p02,0,40000.0,2,2,19,2,4,4,4,,5,1,1.0,1,1.0,3.0,4,1,1.0
192489,192489.p03,0,10000.0,2,2,19,2,4,4,4,,5,1,1.0,1,1.0,3.0,4,4,3.0
192489,192489.p03,0,7000.0,2,2,19,2,4,4,4,,5,1,1.0,1,1.0,3.0,4,4,3.0
192489,192489.p04,0,12000.0,2,2,19,2,4,4,4,,5,1,1.0,2,2.0,3.0,4,4,3.0
192263,192263.p02,0,8000.0,2,2,21,5,2,2,2,,,1,6.0,2,1.0,3.0,2,1,6.0
192263,192263.p01,1,10000.0,2,2,21,5,2,2,2,,,1,6.0,1,1.0,3.0,2,1,6.0
192270,192270.p01,0,12000.0,2,2,19,2,1,1,1,,10,4,4.0,2,1.0,3.0,1,1,6.0
192365,192365.p02,0,3000.0,2,2,21,5,2,3,2,,,2,3.0,2,1.0,3.0,2,1,6.0
192365,192365.p01,1,4000.0,2,2,21,5,2,3,2,,,2,3.0,1,1.0,3.0,2,1,6.0
192277,192277.p02,0,9000.0,2,2,37,4,1,2,2,,,6,2.0,1,2.0,3.0,2,2,3.0
192279,192279.p02,0,5000.0,2,2,7,5,2,2,2,,1,1,2.0,1,2.0,3.0,2,1,4.0
192279,192279.p01,0,10000.0,2,2,7,5,2,2,2,,1,1,2.0,1,2.0,3.0,2,1,6.0
192285,192285.p02,0,7000.0,2,2,7,5,3,2,2,2,1,1,4.0,2,2.0,3.0,2,2,3.0
192285,192285.p01,0,7000.0,2,2,7,5,3,2,2,2,1,1,4.0,1,1.0,3.0,2,2,3.0
192285,192285.p01,0,5000.0,2,2,7,5,3,2,2,2,1,1,4.0,1,1.0,3.0,2,2,3.0
192293,192293.p01,0,1000.0,2,2,12,3,1,2,2,,,1,,2,2.0,3.0,1,2,6.0
192295,192295.p02,0,1000.0,2,2,9,6,1,3,3,,2,1,2.0,1,1.0,3.0,2,1,2.0
192302,192302.p01,0,4000.0,2,2,33,2,1,1,1,,10,6,1.0,2,2.0,3.0,1,1,6.0
192305,192305.p02,0,50000.0,2,2,19,2,2,3,3,,2,4,2.0,1,1.0,3.0,3,1,6.0
192305,192305.p01,0,30000.0,2,2,19,2,2,3,3,,2,4,2.0,2,2.0,3.0,3,2,6.0
192310,192310.p01,0,10000.0,2,2,38,5,1,1,1,,10,6,,2,1.0,3.0,1,1,3.0
192356,192356.p03,0,1000.0,2,2,19,2,5,3,3,,1,1,2.0,1,1.0,3.0,3,1,6.0
192356,192356.p03,0,15000.0,2,2,19,2,5,3,3,,1,1,2.0,1,1.0,3.0,3,1,6.0
192356,192356.p03,0,10000.0,2,2,19,2,5,3,3,,1,1,2.0,1,1.0,3.0,3,1,6.0
192356,192356.p03,0,5000.0,2,2,19,2,5,3,3,,1,1,2.0,1,1.0,3.0,3,1,6.0
