sampno,vehno,vehicle_num,num_hh_vehicles,year,make,make_other,make_clean,model,model_other,model_clean,fuel,fuel_clean,veh_type,veh_type_clean,vehicle_status,flag_hev,flag_phev,flag_fcev,flag_bev,obtain,company_car,current_acquired_year,current_acquired_month,annual_mileage,electric_percent,tnc_veh,tnc_miles,delivery,delivery_miles,mpg,replace_intent,current_primary_driver,primary_driver_id,company_acquired_year,fuel_pay,personal_miles,business_miles,company_primary_driver,company_primary_driver_id,other_drivers,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5
193473,1,1,5,2018,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,3, ,2019,1,5000, ,2, ,2, ,22,6,3,193473.p03, , , , , , , , , , , , 
193473,4,4,5,1994,DODGE, ,DODGE,,,,1,1,5,5, ,0,0,0,0,3, ,2000, ,1000, ,2, ,2, ,20,7,3,193473.p03, , , , , , , , , , , , 
193484,2,2,2,2016,NISSAN, ,NISSAN,,,,1,1,13,13, ,0,0,0,0,1, ,2016, ,7000, ,2, ,2, ,18,6,1,193484.p01, , , , , , , , , , , , 
193499,1,1,2,2018,LEXUS, ,LEXUS,,,,2,2,6,6, ,1,0,0,0,1, ,2018,8,12000, ,2, ,2, ,27,6,2,193499.p02, , , , , , , , , , , , 
193490,1,1,1,1999,ACURA, ,ACURA,,,,1,1,2,2, ,0,0,0,0,6, ,2006, ,5000, ,2, ,2, ,17,5,1,193490.p01, , , , , , , , , , , , 
193479,2,2,2,1990,FORD, ,FORD,,,,1,1,12,12, ,0,0,0,0,6, ,2006, ,5000, ,2, ,2, ,15,6,1,193479.p01, , , , , , , , , , , , 
193489,2,2,3,2006,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,3, ,2007, ,10000, ,2, ,2, ,13,4,2,193489.p02, , , , , , , , , , , , 
193507,2,2,5,2017,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,7000, ,2, ,2, ,24,5,2,193507.p02, , , , , , , , , , , , 
193507,5,5,5,1980,PLYMOUTH, ,PLYMOUTH,,,,1,1,3,5,3,0,0,0,0,3, ,2008, ,0, ,2, ,2, ,0,6,2,193507.p02, , , , , , , , , , , , 
193525,1,1,5,2017,HYUNDAI, ,HYUNDAI,,,,1,1,4,4, ,0,0,0,0,3, ,2018,5,8000, ,2, ,2, ,24,4,2,193525.p02, , , , , , , , , , , , 
193502,2,2,2,2003,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,3, ,2005, ,6000, ,2, ,2, ,21,3,2,193502.p02, , , , , , , , , , , , 
193525,4,4,5,2016,HYUNDAI, ,HYUNDAI,,,,1,1,4,4, ,0,0,0,0,3, ,2017, ,4500, ,2, ,2, ,24,4,4,193525.p04, , , , , , , , , , , , 
193496,1,1,1,1999,CADILLAC, ,CADILLAC,,,,1,1,3,3, ,0,0,0,0,3, ,2002, ,1000, ,2, ,2, ,25,6,1,193496.p01, , , , , , , , , , , , 
193521,1,1,2,2016,KIA, ,KIA,,,,5,5,6,6, ,0,0,0,1,1, ,2016, ,3000, ,2, ,2, ,100,5,1,193521.p01, , , , , , , , , , , , 
193505,2,2,3,2017,LINCOLN, ,LINCOLN,,,,1,1,7,7, ,0,0,0,0,2, ,2017, ,10000, ,2, ,2, ,25,1,1,193505.p01, , , , , , , , , , , , 
193517,1,1,2,2014,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,10000, ,2, ,2, ,25,3,2,193517.p02, , , , , , , , , , , , 
193511,1,1,1,2015,KIA, ,KIA,,,,1,1,6,6, ,0,0,0,0,3, ,2017, ,9000, ,2, ,2, ,27,4,1,193511.p01, , , , , , , , , , , , 
193556,1,1,2,1999,SUBARU, ,SUBARU,,,,1,1,4,4,2,0,0,0,0,1, ,1999, ,6000, ,2, ,2, ,30,4,1,193556.p01, , , , , , , , , , , , 
193534,1,1,2,2016,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,4, ,2016, ,10000, ,2, ,2, ,22,1,1,193534.p01, , , , , , , , , , , , 
193535,3,3,3,1980,FORD, ,FORD,,,,1,1,5,5, ,0,0,0,0,1, ,1980, ,5000, ,2, ,2, ,16,6,1,193535.p01, , , , , , , , , , , , 
193515,3,3,3,2000,JAGUAR, ,JAGUAR,,,,1,1,3,3, ,0,0,0,0,3, ,2015, ,300, ,2, ,2, ,18,6,2,193515.p02, , , , , , , , , , , , 
193571,1,1,3,2019,SUBARU, ,SUBARU,,,,1,1,3,3, ,0,0,0,0,1, ,2018,10,6000, ,2, ,2, ,30,5,1,193571.p01, , , , , , , , , , , , 
193520,1,1,1,2006,CHEVROLET, ,CHEVROLET,,,,1,1,1,1, ,0,0,0,0,1, ,2006, ,2000, ,2, ,2, ,25,6,1,193520.p01, , , , , , , , , , , , 
193536,2,2,2,1997,JAGUAR, ,JAGUAR,,,,1,1,5,5, ,0,0,0,0,3, ,1999, ,8000, ,2, ,2, ,20,6,1,193536.p01, , , , , , , , , , , , 
193538,1,1,1,2001,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2001, ,3000, ,2, ,2, ,20,6,1,193538.p01, , , , , , , , , , , , 
193547,1,1,3,2018,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,1, ,2018,10,5000, ,2, ,2, ,24,3,1,193547.p01, , , , , , , , , , , , 
193531,2,2,2,2011,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2011, ,10000, ,2, ,2, ,20,4,2,193531.p02, , , , , , , , , , , , 
193554,3,3,5,2012,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,10000, ,2, ,2, ,21,3,2,193554.p02, , , , , , , , , , , , 
193548,1,1,1,2018,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,2, ,2017, ,12000, ,2, ,2, ,20,2,1,193548.p01, , , , , , , , , , , , 
193539,2,2,3,2017,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,10000, ,2, ,2, ,21,5,2,193539.p02, , , , , , , , , , , , 
193681,1,1,2,2004,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,3, ,2012, ,10000, ,2, ,2, ,13,3,1,193681.p01, , , , , , , , , , , , 
193541,1,1,1,2018,HYUNDAI, ,HYUNDAI,,,,1,1,4,4,2,0,0,0,0,2, ,2018,5,5000, ,2, ,2, ,20,2,1,193541.p01, , , , , , , , , , , , 
193581,3,3,4,2006,BUICK, ,BUICK,,,,1,1,4,4, ,0,0,0,0,3, ,2013, ,0, ,2, ,2, ,18,3,1,193581.p01, , , , , , , , , , , , 
193561,1,1,2,2011,KIA, ,KIA,,,,1,1,8,8, ,0,0,0,0,1, ,2010, ,15000, ,2, ,2, ,24,4,1,193561.p01, , , , , , , , , , , , 
193558,1,1,1,2002,SATURN, ,SATURN,,,,1,1,3,3, ,0,0,0,0,6, ,2010, ,1000, ,2, ,2, ,16,3,1,193558.p01, , , , , , , , , , , , 
193569,2,2,5,1991,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,3, ,1994, ,750, ,2, ,2, ,12,3,2,193569.p02, , , , , , , , , , , , 
193584,1,1,2,2017,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,17,3,2,193584.p02, , , , , , , , , , , , 
193569,5,5,5,2015,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,2000, ,2, ,2, ,20,4,3,193569.p03, , , , , , , , , , , , 
193562,2,2,2,2010,NISSAN, ,NISSAN,,,,1,1,7,7, ,0,0,0,0,1, ,2010, ,5000, ,2, ,2, ,22,3,1,193562.p01, , , , , , , , , , , , 
193573,1,1,2,2018,HYUNDAI, ,HYUNDAI,,,,1,1,6,6, ,0,0,0,0,1, ,2018,5,12000, ,2, ,2, ,26,3,1,193573.p01, , , , , , , , , , , , 
193576,2,2,2,2006,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,1,1, ,0,0,0,0,1, ,2006, ,5000, ,2, ,2, ,18,3,1,193576.p01, , , , , , , , , , , , 
193580,1,1,2,2016,JEEP, ,JEEP,,,,1,1,7,7, ,0,0,0,0,3, ,2017, ,15000, ,2, ,2, ,27,3,1,193580.p01, , , , , , , , , , , , 
193575,2,2,2,2018,JAGUAR, ,JAGUAR,,,,1,1,2,2, ,0,0,0,0,1, ,2018,7,12, ,1,3,1,1,2,4,1,193575.p01, , , , , , , , , , , , 
193590,2,2,2,2016,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2018,2,7000, ,2, ,2, ,30,6,2,193590.p02, , , , , , , , , , , , 
193600,1,1,1,2002,CHRYSLER, ,CHRYSLER,,,,1,1,7,7, ,0,0,0,0,1, ,2002, ,8000, ,2, ,2, ,22,4,1,193600.p01, , , , , , , , , , , , 
193605,1,1,2,2004,GMC, ,GMC,,,,1,1,13,13, ,0,0,0,0,1, ,2004, ,2000, ,2, ,2, ,17,6,1,193605.p01, , , , , , , , , , , , 
193607,1,1,1,2012,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,3, ,2014, ,6000, ,2, ,2, ,34,2,1,193607.p01, , , , , , , , , , , , 
193611,1,1,1,2010,MAZDA, ,MAZDA,,,,1,1,2,2, ,0,0,0,0,1, ,2010, ,3000, ,2, ,2, ,20,3,1,193611.p01, , , , , , , , , , , , 
193612,1,1,1,2012,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,4000, ,2, ,2, ,30,2,1,193612.p01, , , , , , , , , , , , 
193610,1,1,1,2016,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,2, ,2016, ,10, ,2, ,2, ,22,1,1,193610.p01, , , , , , , , , , , , 
193613,1,1,2,2014,CHEVROLET, ,CHEVROLET,,,,1,1,7,7, ,0,0,0,0,1, ,2013, ,3500, ,2, ,2, ,24,3,2,193613.p02, , , , , , , , , , , , 
193672,1,1,1,2013,VOLVO, ,VOLVO,,,,1,1,6,6, ,0,0,0,0,1, ,2012, ,10000, ,2, ,2, ,20,3,2,193672.p02, , , , , , , , , , , , 
193618,1,1,1,2011,DODGE, ,DODGE,,,,1,1,6,6, ,0,0,0,0,1, ,2011, ,3000, ,2, ,2, ,21,3,2,193618.p02, , , , , , , , , , , , 
192413,2,2,2,2010,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,1, ,2009, ,2000, ,2, ,2, ,22,6,2,192413.p02, , , , , , , , , , , , 
193630,1,1,2,2016,CHEVROLET, ,CHEVROLET,,,,8,8,13,13, ,0,0,0,0,1, ,2016, ,5000, ,2, ,2, ,18,4,1,193630.p01, , , , , , , , , , , , 
193646,1,1,3,2009,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,3, ,2014, ,12000, ,2, ,2, ,25,1,2,193646.p02, , , , , , , , , , , , 
193643,2,2,2,2015,JEEP, ,JEEP,,,,1,1,8,8, ,0,0,0,0,1, ,2015, ,4000, ,2, ,2, ,20,4,2,193643.p02, , , , , , , , , , , , 
193638,1,1,2,2013,DODGE, ,DODGE,,,,1,1,6,6, ,0,0,0,0,1, ,2013, ,12000, ,2, ,2, ,23,4,1,193638.p01, , , , , , , , , , , , 
193644,1,1,2,2012,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,2, ,2012, ,11500, ,2, ,2, ,25,2,1,193644.p01, , , , , , , , , , , , 
193655,1,1,1,2003,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2003, ,5000, ,2, ,2, ,30,4,1,193655.p01, , , , , , , , , , , , 
193668,2,2,3,2019,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,2, ,2019,4,8000, ,2, ,2, ,28,3,1,193668.p01, , , , , , , , , , , , 
193670,1,1,1,2008,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,3, ,2016, ,15000, ,2, ,2, ,22,6,1,193670.p01, , , , , , , , , , , , 
193669,2,2,3,2003,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,2004, ,1000, ,2, ,2, ,18,3,1,193669.p01, , , , , , , , , , , , 
193691,1,1,2,2015,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,1, ,2015, ,3250, ,2, ,2, ,22,4,1,193691.p01, , , , , , , , , , , , 
193679,2,2,2,2012,BMW, ,BMW,,,,1,1,6,6, ,0,0,0,0,1, ,2012, ,6000, ,2, ,2, ,23,4,2,193679.p02, , , , , , , , , , , , 
193686,1,1,2,2019,BUICK, ,BUICK,,,,1,1,6,6, ,0,0,0,0,2, ,2019,1,8000, ,2, ,2, ,25,3,2,193686.p02, , , , , , , , , , , , 
193705,2,2,5,2008,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,3, ,2008, ,5000, ,2, ,2, ,20,3,2,193705.p02, , , , , , , , , , , , 
193705,5,5,5,1998,FORD, ,FORD,,,,1,1,7,7, ,0,0,0,0,3, ,2012, ,2000, ,2, ,2, ,15,7,1,193705.p01, , , , , , , , , , , , 
193684,1,1,2,2019,LEXUS, ,LEXUS,,,,1,1,6,6, ,0,0,0,0,1, ,2019,2,7500, ,2, ,2, ,25,3,1,193684.p01, , , , , , , , , , , , 
193683,1,1,1,2018,BMW, ,BMW,,,,1,1,3,3, ,0,0,0,0,1, ,2018,9,500, ,1,1,2, ,20,3,1,193683.p01, , , , , , , , , , , , 
193696,1,1,1,2014,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,5000, ,2, ,2, ,25,3,1,193696.p01, , , , , , , , , , , , 
193720,1,1,1,2018,CHEVROLET, ,CHEVROLET,,,,1,1,1,1, ,0,0,0,0,1, ,2018,6,5000, ,2, ,2, ,37,6,1,193720.p01, , , , , , , , , , , , 
193712,2,2,2,2012,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,1, ,2012, ,3500, ,2, ,2, ,30,3,2,193712.p02, , , , , , , , , , , , 
193709,1,1,2,2014,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,3, ,2016, ,6000, ,2, ,2, ,18,5,1,193709.p01, , , , , , , , , , , , 
193704,2,2,2,2000,SATURN, ,SATURN,,,,1,1,1,1, ,0,0,0,0,1, ,2000, ,2000, ,2, ,2, ,30,4,1,193704.p01, , , , , , , , , , , , 
193713,1,1,2,2014,MAZDA, ,MAZDA,,,,1,1,8,8, ,0,0,0,0,1, ,2014, ,11000, ,2, ,2, ,16,4,1,193713.p01, , , , , , , , , , , , 
193727,2,2,2,2004,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2004, ,3000, ,2, ,2, ,30,4,3,193727.p03, , , , , , , , , , , , 
193711,1,1,2,2001,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,4, ,2005, ,25000, ,2, ,2, ,15,2,1,193711.p01, , , , , , , , , , , , 
193717,1,1,1,2015,HYUNDAI, ,HYUNDAI,,,,2,2,4,4, ,1,0,0,0,1, ,2015, ,8000, ,2, ,2, ,28,3, , , , , , , , , , , , , , 
193722,1,1,2,2016,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,1, ,2016, ,8000, ,2, ,2, ,23,4,1,193722.p01, , , , , , , , , , , , 
193777,2,2,3,2014,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,1, ,2015, ,8000, ,2, ,2, ,22,3,1,193777.p01, , , , , , , , , , , , 
193760,2,2,2,2012,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,15000, ,2, ,2, ,23,2,2,193760.p02, , , , , , , , , , , , 
193739,1,1,1,2014,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,50, ,1,10,1,1,4,2,1,193739.p01, , , , , , , , , , , , 
193729,1,1,2,2019,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,6,6, ,0,0,0,0,1, ,2018,10,5000, ,2, ,2, ,28,5,1,193729.p01, , , , , , , , , , , , 
193746,3,3,4,1980,CHEVROLET, ,CHEVROLET,,,,1,1,3,3,3,0,0,0,0,3, ,2000, ,50, ,2, ,2, ,18,6,2,193746.p02, , , , , , , , , , , , 
193741,2,2,3,2006,PONTIAC, ,PONTIAC,,,,1,1,7,7, ,0,0,0,0,3, ,2019,5,5000, ,2, ,2, ,20,5,2,193741.p02, , , , , , , , , , , , 
193737,1,1,2,2006,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2004, ,10000, ,2, ,2, ,29,3,1,193737.p01, , , , , , , , , , , , 
193749,2,2,4,2018,PORSCHE, ,PORSCHE,,,,3,3,6,6, ,0,1,0,0,3, ,2018,8,15000,10,2, ,2, ,30,2,2,193749.p02, , , , , , , , , , , , 
193767,1,1,2,2018,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,28,4,1,193767.p01, , , , , , , , , , , , 
193773,2,2,5,2002,MAZDA, ,MAZDA,,,,1,1,12,12, ,0,0,0,0,3, ,2012, ,1000, ,2, ,2, ,20,3,1,193773.p01, , , , , , , , , , , , 
193773,5,5,5,1980,FORD, ,FORD,,,,1,1,2,2,3,0,0,0,0,6, ,2018,11,1000, ,2, ,2, ,10,6,2,193773.p02, , , , , , , , , , , , 
193781,1,1,1,2017,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,3000, ,2, ,2, ,32,5,1,193781.p01, , , , , , , , , , , , 
193771,2,2,2,2010,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,3, ,2012, ,7500, ,2, ,2, ,26,3,2,193771.p02, , , , , , , , , , , , 
193805,1,1,2,2019,HONDA, ,HONDA,,,,2,2,3,3, ,1,0,0,0,1, ,2018,7,10500, ,2, ,2, ,45,5,1,193805.p01, , , , , , , , , , , , 
193788,2,2,4,1985,BMW, ,BMW,,,,1,1,1,1, ,0,0,0,0,3, ,2012, ,200, ,2, ,2, ,25,7,3,193788.p03, , , , , , , , , , , , 
193780,1,1,1,2017,DODGE, ,DODGE,,,,1,1,5,5, ,0,0,0,0,2, ,2017, ,5000, ,2, ,2, ,20,1,1,193780.p01, , , , , , , , , , , , 
193783,2,2,2,2012,DODGE, ,DODGE,,,,8,8,13,13, ,0,0,0,0,3, ,2014, ,4000, ,2, ,2, ,12,7,2,193783.p02, , , , , , , , , , , , 
193793,1,1,3,2016,SUBARU, ,SUBARU,,,,1,1,8,8, ,0,0,0,0,1, ,2015, ,7000, ,2, ,2, ,30,4,1,193793.p01, , , , , , , , , , , , 
193789,1,1,3,2007,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2007, ,5000, ,2, ,2, ,25,2,2,193789.p02, , , , , , , , , , , , 
193803,2,2,2,1991,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,3, ,1995, ,5000, ,2, ,2, ,18,1,2,193803.p02, , , , , , , , , , , , 
193806,1,1,2,2011,CHEVROLET, ,CHEVROLET,,,,1,1,3,3, ,0,0,0,0,4, ,2013, ,15000, ,2, ,2, ,20,3,2,193806.p02, , , , , , , , , , , , 
193807,1,1,3,2018,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,3, ,2019,3,14000, ,2, ,2, ,28,4,1,193807.p01, , , , , , , , , , , , 
193812,3,3,6,2006,GMC, ,GMC,,,,4,4,13,13, ,0,0,0,0,3, ,2010, ,4000, ,2, ,2, ,15,7,1,193812.p01, , , , , , , , , , , , 
193810,2,2,3,2005,VOLVO, ,VOLVO,,,,1,1,2,2, ,0,0,0,0,3, ,2019,6,5000, ,2, ,2, ,30,1,1,193810.p01, , , , , , , , , , , , 
193812,6,6,6,2003,AUDI, ,AUDI,,,,1,1,3,3, ,0,0,0,0,3, ,2008, ,6000, ,2, ,2, ,22,6,2,193812.p02, , , , , , , , , , , , 
193816,1,1,2,2015,FORD, ,FORD,,,,1,1,5,5, ,0,0,0,0,1, ,2015, ,8500, ,2, ,2, ,24,2,1,193816.p01, , , , , , , , , , , , 
193817,1,1,1,2016,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,2, ,2016, ,4000, ,2, ,2, ,25,6,1,193817.p01, , , , , , , , , , , , 
193819,3,3,3,2014,CHEVROLET, ,CHEVROLET,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,8000, ,2, ,2, ,24,4,1,193819.p01, , , , , , , , , , , , 
192267,2,2,2,2016,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,1, ,2016, ,18000, ,2, ,2, ,22,2,2,192267.p02, , , , , , , , , , , , 
192274,2,2,2,2017,KIA, ,KIA,,,,2,2,6,6, ,1,0,0,0,1, ,2017, ,10000, ,2, ,2, ,50,5,3,192274.p03, , , , , , , , , , , , 
192365,1,1,2,2012,CHEVROLET, ,CHEVROLET,,,,3,3,2,2, ,0,1,0,0,3, ,2017, ,4000,75,2, ,2, ,40,6,1,192365.p01, , , , , , , , , , , , 
192281,3,3,3,1989,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,3, ,2016, ,200, ,2, ,2, ,8,6,1,192281.p01, , , , , , , , , , , , 
192285,1,1,3,2013,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,7000, ,2, ,2, ,27,1,1,192285.p01, , , , , , , , , , , , 
192286,1,1,1,2014,SUBARU, ,SUBARU,,,,1,1,8,8, ,0,0,0,0,1, ,2014, ,10000, ,2, ,2, ,27,2,2,192286.p02, , , , , , , , , , , , 
192294,2,2,3,2014,CHEVROLET, ,CHEVROLET,,,,1,1,5,5, ,0,0,0,0,1, ,2014, ,5000, ,2, ,2, ,20,6,1,192294.p01, , , , , , , , , , , , 
192297,1,1,2,2011,BMW, ,BMW,,,,1,1,5,5, ,0,0,0,0,3, ,2013, ,5000, ,2, ,2, ,23,6,2,192297.p02, , , , , , , , , , , , 
192300,1,1,2,2016,MAZDA, ,MAZDA,,,,1,1,7,7, ,0,0,0,0,1, ,2017, ,7000, ,2, ,2, ,25,4,1,192300.p01, , , , , , , , , , , , 
192307,1,1,1,2007,DODGE, ,DODGE,,,,1,1,10,10, ,0,0,0,0,3, ,2010, ,13000, ,2, ,2, ,18,4,1,192307.p01, , , , , , , , , , , , 
192305,1,1,2,2012,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,3, ,2014, ,30000, ,2, ,2, ,45,2,1,192305.p01, , , , , , , , , , , , 
192304,3,3,3,2002,CHEVROLET, ,CHEVROLET,,,,4,4,13,13, ,0,0,0,0,3, ,2008, ,5000, ,2, ,2, ,14,4,2,192304.p02, , , , , , , , , , , , 
192312,2,2,3,2016,ACURA, ,ACURA,,,,1,1,8,8, ,0,0,0,0,1, ,2015, ,15000, ,2, ,2, ,18,4,2,192312.p02, , , , , , , , , , , , 
192333,1,1,1,2001,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2005, ,2000, ,2, ,2, ,30,2,2,192333.p02, , , , , , , , , , , , 
192315,1,1,1,2015,MAZDA, ,MAZDA,,,,1,1,2,2, ,0,0,0,0,3, ,2017, ,30000, ,2, ,2, ,18,1,1,192315.p01, , , , , , , , , , , , 
192356,2,2,5,2003,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2015, ,15000, ,2, ,2, ,18,6,3,192356.p03, , , , , , , , , , , , 
192356,5,5,5,2017,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,10000, ,2, ,2, ,25,6,3,192356.p03, , , , , , , , , , , , 
192321,2,2,2,2005,DODGE, ,DODGE,,,,1,1,1,1, ,0,0,0,0,3, ,2006, ,500, ,2, ,2, ,30,6,2,192321.p02, , , , , , , , , , , , 
192334,2,2,4,2005,MINI, ,MINI,,,,1,1,1,1, ,0,0,0,0,1, ,2005, ,3000, ,2, ,2, ,23,6,2,192334.p02, , , , , , , , , , , , 
192331,2,2,2,2010,SUBARU, ,SUBARU,,,,1,1,3,3, ,0,0,0,0,3, ,2013, ,10000, ,2, ,2, ,29,4,2,192331.p02, , , , , , , , , , , , 
192329,1,1,2,2018,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,25000, ,2, ,2, ,35,2,1,192329.p01, , , , , , , , , , , , 
192342,2,2,2,2005,TOYOTA, ,TOYOTA,,,,1,1,12,12, ,0,0,0,0,3, ,2012, ,15000, ,2, ,2, ,25,5,2,192342.p02, , , , , , , , , , , , 
192349,2,2,3,2005,FORD, ,FORD,,,,1,1,4,4, ,0,0,0,0,3, ,2018,5,10000, ,2, ,2, ,20,3,3,192349.p03, , , , , , , , , , , , 
192343,1,1,2,2010,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2010, ,8500, ,2, ,2, ,29,3,1,192343.p01, , , , , , , , , , , , 
192359,2,2,2,2017,BMW, ,BMW,,,,3,3,1,1, ,0,1,0,0,2, ,2017, ,10000,50,2, ,2, ,45,2,2,192359.p02, , , , , , , , , , , , 
192368,1,1,1,2010,CHEVROLET, ,CHEVROLET,,,,1,1,7,7, ,0,0,0,0,3, ,2011, ,3500, ,2, ,2, ,17,5,1,192368.p01, , , , , , , , , , , , 
192366,2,2,2,2014,TOYOTA, ,TOYOTA,,,,1,1,7,7, ,0,0,0,0,1, ,2015, ,15000, ,2, ,2, ,20,2,2,192366.p02, , , , , , , , , , , , 
192375,1,1,2,2017,HYUNDAI, ,HYUNDAI,,,,1,1,8,8, ,0,0,0,0,1, ,2017, ,10000, ,2, ,2, ,20,6,1,192375.p01, , , , , , , , , , , , 
192373,1,1,1,2000,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,4,4, ,0,0,0,0,3, ,2018,2,3000, ,2, ,2, ,24,2,1,192373.p01, , , , , , , , , , , , 
192382,1,1,1,2012,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,3, ,2012, ,13000, ,2, ,2, ,30,3,1,192382.p01, , , , , , , , , , , , 
192394,1,1,1,2008,CHEVROLET, ,CHEVROLET,,,,1,1,1,1, ,0,0,0,0,3, ,2009, ,2500, ,2, ,2, ,25,3,1,192394.p01, , , , , , , , , , , , 
192397,2,2,2,2006,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,3, ,2008, ,5000, ,2, ,2, ,20,2,2,192397.p02, , , , , , , , , , , , 
192398,1,1,1,2013,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,5500, ,2, ,2, ,22,3,1,192398.p01, , , , , , , , , , , , 
192399,1,1,3,2009,NISSAN, ,NISSAN,,,,1,1,2,2, ,0,0,0,0,1, ,2009, ,10000, ,2, ,2, ,28,2,1,192399.p01, , , , , , , , , , , , 
192415,1,1,1,2015,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2015, ,35000, ,2, ,2, ,35,3,1,192415.p01, , , , , , , , , , , , 
192416,1,1,2,2013,KIA, ,KIA,,,,1,1,3,3, ,0,0,0,0,1, ,2013, ,15000, ,2, ,2, ,28,1,1,192416.p01, , , , , , , , , , , , 
192417,2,2,2,2006,TOYOTA, ,TOYOTA,,,,1,1,10,10, ,0,0,0,0,1, ,2006, ,5000, ,1,1000,2, ,12,3,1,192417.p01, , , , , , , , , , , , 
